date,CAPITL,CENTRL,DUNWOD,GENESE,HUD VL,LONGIL,MHK VL,MILLWD,N.Y.C.,NORTH,WEST,Total
2010-04-27 07:05:00,1215.1,1854.1,564.1,1124.4,1002.2,2097.0,932.0,345.3,5217.7,505.0,1629.2,16486.100000000002
2010-04-27 07:10:00,1225.0,1876.6,588.5,1127.6,1038.8,2125.8,946.0,326.3,5333.3,485.5,1637.7,16711.100000000002
2010-04-27 07:15:00,1265.7,1848.5,565.5,1131.6,1045.1,2146.5,967.5,371.5,5385.2,486.2,1643.6,16856.899999999998
2010-04-27 07:20:00,1243.6,1858.6,611.9,1136.8,1066.1,2156.0,978.9,333.8,5448.3,482.3,1636.1,16952.399999999998
2010-04-27 07:25:00,1255.1,1865.2,617.3,1151.3,1043.8,2168.9,984.1,342.0,5436.0,493.7,1664.0,17021.4
2010-04-27 07:30:00,1266.3,1854.8,608.2,1150.5,1066.4,2197.5,983.7,334.4,5520.5,502.6,1694.6,17179.5
2010-04-27 07:35:00,1259.4,1917.2,603.1,1155.5,1037.6,2191.2,979.1,336.0,5536.4,511.0,1688.3,17214.8
2010-04-27 07:40:00,1270.9,1929.9,644.5,1153.9,1083.6,2215.6,991.3,338.2,5606.6,478.7,1675.5,17388.700000000004
2010-04-27 07:45:00,1276.6,1925.4,623.1,1161.2,1066.3,2241.3,987.5,347.4,5609.1,496.6,1704.1,17438.6
2010-04-27 07:50:00,1261.7,1901.7,619.4,1164.5,1083.5,2236.7,983.3,348.5,5686.1,500.0,1694.4,17479.8
2010-04-27 07:55:00,1274.7,1944.0,633.9,1167.7,1080.0,2239.8,1005.7,334.7,5700.2,489.9,1706.5,17577.1
2010-04-27 08:00:00,1266.0,1909.9,646.0,1176.1,1069.2,2251.1,984.9,339.8,5724.4,505.9,1701.2,17574.5
2010-04-27 08:05:00,1276.0,1968.3,628.3,1179.8,1083.9,2269.5,989.9,350.4,5795.1,495.3,1703.2,17739.699999999997
2010-04-27 08:10:00,1273.4,1981.7,651.9,1182.0,1083.2,2278.0,995.0,339.0,5828.5,505.0,1746.3,17864.0
2010-04-27 08:15:00,1289.2,1935.6,644.7,1190.3,1088.7,2279.7,992.8,348.4,5848.6,502.4,1721.9,17842.3
2010-04-27 08:20:00,1298.4,1926.4,649.9,1179.7,1099.4,2314.1,999.8,337.0,5865.1,500.7,1709.9,17880.4
2010-04-27 08:25:00,1293.9,1918.1,643.5,1187.1,1112.3,2309.5,992.0,333.7,5932.7,505.4,1724.0,17952.199999999997
2010-04-27 08:30:00,1311.4,1943.3,643.7,1184.2,1085.7,2293.5,988.4,346.1,5954.5,498.6,1715.7,17965.1
2010-04-27 08:35:00,1307.3,1915.3,648.9,1191.9,1085.9,2310.0,1004.4,353.6,5965.6,502.5,1736.2,18021.6
2010-04-27 08:40:00,1301.7,1934.1,633.4,1194.8,1090.1,2320.8,992.1,347.0,5998.6,510.6,1744.1,18067.3
2010-04-27 08:45:00,1299.3,1935.6,637.2,1191.2,1100.4,2334.7,1009.8,340.8,6041.2,495.5,1723.4,18109.100000000002
2010-04-27 08:50:00,1302.8,1924.4,633.1,1193.5,1086.8,2344.5,1004.7,328.9,6040.6,505.2,1744.0,18108.5
2010-04-27 08:55:00,1297.3,1918.9,638.9,1195.3,1088.4,2323.2,1014.5,340.4,6071.5,493.6,1745.9,18127.9
2010-04-27 09:00:00,1299.0,1930.5,628.6,1198.1,1079.9,2358.5,997.1,352.1,6120.6,510.9,1737.6,18212.899999999998
2010-04-27 09:05:00,1319.0,1925.1,630.6,1195.0,1091.3,2350.3,998.3,371.0,6109.6,513.2,1748.7,18252.100000000002
2010-04-27 09:10:00,1298.7,1940.0,656.6,1199.2,1088.3,2351.3,1005.2,354.3,6169.1,503.7,1739.2,18305.600000000002
2010-04-27 09:15:00,1303.0,1913.3,662.6,1193.3,1126.5,2357.8,1018.1,344.4,6175.3,499.8,1738.9,18333.0
2010-04-27 09:20:00,1292.5,1944.0,679.2,1198.4,1112.1,2353.5,1009.1,331.6,6186.0,496.8,1738.8,18342.0
2010-04-27 09:25:00,1285.3,1968.9,671.5,1207.0,1134.6,2368.7,1014.7,335.5,6173.2,492.4,1735.7,18387.500000000004
2010-04-27 09:30:00,1300.0,1967.3,656.2,1209.5,1093.9,2389.8,1008.3,345.0,6206.9,514.7,1770.5,18462.1
2010-04-27 09:35:00,1303.9,1977.3,657.2,1211.5,1136.4,2383.4,1017.1,351.9,6225.2,499.2,1746.2,18509.300000000003
2010-04-27 09:40:00,1305.4,1976.4,676.6,1205.9,1117.3,2379.3,1025.9,338.4,6232.4,498.9,1745.0,18501.5
2010-04-27 09:45:00,1305.1,1924.2,662.1,1212.5,1095.8,2385.6,1024.7,350.4,6261.8,505.9,1766.9,18495.000000000004
2010-04-27 09:50:00,1318.3,1971.7,659.2,1213.8,1115.6,2388.2,1011.5,341.7,6271.3,498.2,1743.0,18532.5
2010-04-27 09:55:00,1311.9,1949.7,651.8,1221.0,1100.5,2383.4,1030.6,363.5,6279.5,494.7,1753.3,18539.9
2010-04-27 10:00:00,1319.5,1941.6,654.0,1221.0,1119.2,2396.9,1019.3,358.9,6248.1,507.1,1772.7,18558.300000000003
2010-04-27 10:05:00,1323.2,1987.9,668.5,1226.3,1113.3,2396.3,1013.6,334.7,6269.6,505.3,1769.2,18607.9
2010-04-27 10:10:00,1336.3,1992.5,655.2,1224.7,1125.5,2422.4,1032.5,336.7,6243.5,285.8,1772.8,18427.9
2010-04-27 10:15:00,1333.0,1979.9,672.2,1227.2,1160.1,2418.2,1040.5,331.9,6289.4,282.4,1763.3,18498.100000000002
2010-04-27 10:20:00,1327.6,1932.0,669.0,1214.0,1124.6,2424.9,1052.9,343.4,6302.4,282.2,1773.7,18446.700000000004
2010-04-27 10:25:00,1335.2,1945.5,679.5,1233.5,1138.0,2442.4,1039.2,354.1,6293.6,490.1,1777.3,18728.399999999998
2010-04-27 10:30:00,1342.5,1984.9,665.8,1219.4,1139.7,2429.9,1041.5,336.0,6309.7,509.6,1782.1,18761.1
2010-04-27 10:35:00,1320.1,1963.9,665.4,1221.4,1125.8,2429.0,1050.4,343.1,6341.8,507.4,1777.9,18746.200000000004
2010-04-27 10:40:00,1304.5,1940.8,671.1,1232.1,1127.0,2438.0,1046.4,328.9,6314.8,512.2,1782.6,18698.399999999998
2010-04-27 10:45:00,1325.6,1986.7,648.1,1227.9,1136.0,2429.5,1040.2,349.9,6342.6,502.5,1763.3,18752.3
2010-04-27 10:50:00,1325.0,1986.9,662.8,1221.5,1122.6,2415.1,1045.1,350.6,6318.4,500.2,1773.2,18721.4
2010-04-27 10:55:00,1322.9,1995.9,644.1,1230.5,1099.6,2421.2,1035.1,374.5,6339.2,513.5,1769.3,18745.8
2010-04-27 11:00:00,1326.6,1963.2,669.9,1227.0,1125.6,2438.0,1040.3,337.3,6334.4,509.9,1777.6,18749.800000000003
2010-04-27 11:05:00,1317.3,1990.7,659.3,1219.8,1134.4,2430.7,1050.3,344.8,6378.9,514.7,1788.3,18829.199999999997
2010-04-27 11:10:00,1320.2,1967.4,673.5,1224.8,1121.3,2434.8,1038.1,338.0,6349.6,515.7,1774.3,18757.700000000004
2010-04-27 11:15:00,1328.8,1978.6,660.2,1223.8,1116.1,2437.6,1043.6,347.0,6380.5,514.2,1771.0,18801.399999999998
2010-04-27 11:20:00,1317.0,1985.3,663.5,1214.2,1117.8,2429.9,1053.3,341.4,6382.0,516.5,1786.6,18807.5
2010-04-27 11:25:00,1314.5,2010.6,648.9,1230.2,1130.0,2448.3,1045.6,337.5,6373.6,516.5,1778.1,18833.799999999996
2010-04-27 11:30:00,1327.3,2003.4,654.8,1227.7,1110.5,2441.3,1052.8,353.3,6396.6,509.8,1771.4,18848.899999999998
2010-04-27 11:35:00,1328.9,1955.4,665.9,1223.4,1122.4,2445.9,1049.9,334.2,6365.2,507.3,1763.7,18762.2
2010-04-27 11:40:00,1301.4,1978.5,663.2,1222.3,1127.3,2436.2,1053.4,335.6,6369.3,505.3,1776.3,18768.8
2010-04-27 11:45:00,1304.4,2023.2,655.1,1218.2,1117.0,2420.6,1058.3,337.4,6368.4,500.4,1776.4,18779.4
2010-04-27 11:50:00,1305.3,1994.3,657.5,1217.2,1107.7,2424.6,1044.0,332.3,6380.0,501.5,1770.0,18734.4
2010-04-27 11:55:00,1301.0,1997.0,654.5,1222.3,1127.8,2419.5,1053.1,333.2,6390.3,502.3,1763.1,18764.1
2010-04-27 12:00:00,1303.1,1956.9,665.7,1215.0,1129.9,2423.8,1053.3,337.5,6397.1,503.6,1775.2,18761.100000000002
2010-04-27 12:05:00,1311.6,1937.5,657.5,1212.4,1105.1,2426.9,1048.2,347.9,6370.4,496.7,1742.4,18656.600000000002
2010-04-27 12:10:00,1305.4,1970.3,649.6,1210.8,1105.3,2417.5,1057.4,343.5,6394.7,501.6,1746.4,18702.5
2010-04-27 12:15:00,1287.1,1928.8,662.6,1201.6,1113.2,2411.2,1047.5,335.9,6384.6,497.2,1746.9,18616.6
2010-04-27 12:20:00,1311.2,1981.9,638.1,1206.4,1085.9,2434.7,1032.9,349.4,6432.4,507.2,1763.9,18744.000000000004
2010-04-27 12:25:00,1305.5,1975.0,663.6,1198.5,1131.6,2414.0,1039.8,330.9,6420.7,499.4,1750.6,18729.6
2010-04-27 12:30:00,1296.4,1969.8,653.8,1198.1,1105.2,2415.8,1038.6,333.6,6424.5,504.6,1768.2,18708.6
2010-04-27 12:35:00,1305.2,1926.1,692.0,1193.4,1107.2,2408.2,1033.2,331.2,6386.9,505.8,1753.1,18642.3
2010-04-27 12:40:00,1306.2,1910.2,650.8,1194.6,1085.0,2403.3,1026.6,342.2,6424.6,503.3,1759.9,18606.700000000004
2010-04-27 12:45:00,1306.2,1924.4,664.6,1200.6,1096.0,2404.0,1036.3,332.7,6406.4,506.4,1774.6,18652.199999999997
2010-04-27 12:50:00,1308.3,1926.7,645.3,1200.3,1106.8,2400.2,1030.1,336.3,6419.0,507.3,1773.2,18653.5
2010-04-27 12:55:00,1318.6,1922.9,657.3,1200.3,1114.1,2402.0,1034.3,326.0,6420.0,503.0,1779.4,18677.9
2010-04-27 13:00:00,1310.1,1937.7,664.7,1196.9,1081.3,2410.8,1031.1,331.3,6396.8,506.6,1763.5,18630.8
2010-04-27 13:05:00,1315.9,1923.8,635.1,1198.8,1103.2,2414.3,1019.6,343.8,6389.3,522.1,1780.6,18646.499999999996
2010-04-27 13:10:00,1321.6,1936.4,651.2,1194.7,1102.4,2418.1,1032.2,334.2,6394.9,507.7,1780.2,18673.6
2010-04-27 13:15:00,1318.7,1932.5,660.1,1194.3,1110.2,2406.1,1037.9,333.7,6371.0,500.0,1759.9,18624.4
2010-04-27 13:20:00,1308.5,1920.0,650.0,1189.7,1118.8,2437.4,1032.4,326.0,6384.5,513.2,1791.8,18672.3
2010-04-27 13:25:00,1312.2,1909.1,654.8,1196.9,1080.6,2417.4,1027.5,349.9,6355.6,521.3,1784.6,18609.899999999998
2010-04-27 13:30:00,1312.2,1954.6,660.1,1200.2,1093.2,2402.2,1012.2,330.5,6377.4,505.7,1761.2,18609.5
2010-04-27 13:35:00,1335.2,1955.9,637.6,1196.3,1099.5,2410.8,1017.8,342.9,6349.8,502.3,1755.6,18603.699999999997
2010-04-27 13:40:00,1309.3,1968.2,659.2,1191.1,1119.8,2403.9,1016.1,326.2,6394.5,508.0,1780.0,18676.3
2010-04-27 13:45:00,1318.7,1963.9,654.5,1192.8,1102.9,2416.5,1015.2,334.8,6353.4,505.7,1751.0,18609.399999999998
2010-04-27 13:50:00,1308.4,1905.0,651.1,1191.1,1119.9,2402.8,1013.5,319.8,6365.4,502.7,1761.3,18541.0
2010-04-27 13:55:00,1320.1,1950.5,659.0,1179.6,1095.3,2392.5,1038.2,324.0,6384.5,493.6,1743.7,18581.0
2010-04-27 14:00:00,1287.2,1956.0,679.1,1185.6,1120.4,2393.9,1010.5,304.6,6346.7,506.4,1761.6,18552.0
2010-04-27 14:05:00,1301.4,1953.3,664.4,1177.3,1094.9,2389.6,1016.9,324.5,6366.1,510.5,1766.7,18565.600000000002
2010-04-27 14:10:00,1290.0,1942.6,674.7,1192.7,1119.5,2392.8,1029.2,305.0,6358.6,509.8,1754.4,18569.300000000003
2010-04-27 14:15:00,1324.7,1942.4,635.9,1187.6,1084.7,2389.7,1008.3,348.0,6352.0,508.6,1751.1,18532.999999999996
2010-04-27 14:20:00,1309.9,1932.4,649.2,1181.6,1105.4,2388.4,1016.0,320.2,6348.5,498.4,1732.8,18482.8
2010-04-27 14:25:00,1307.1,1887.8,633.8,1177.9,1083.3,2401.3,1008.7,335.4,6346.3,506.1,1749.0,18436.699999999997
2010-04-27 14:30:00,1288.3,1881.0,664.6,1179.3,1101.6,2400.2,1000.5,302.8,6322.6,508.7,1751.7,18401.3
2010-04-27 14:35:00,1291.7,1910.3,656.3,1166.8,1096.4,2390.1,1002.5,317.3,6336.1,503.0,1745.5,18416.0
2010-04-27 14:40:00,1291.0,1916.6,662.9,1173.4,1083.4,2385.4,1006.8,319.6,6320.2,497.8,1719.8,18376.899999999998
2010-04-27 14:45:00,1277.5,1901.8,651.6,1181.6,1084.5,2376.8,1001.4,320.5,6310.4,495.9,1728.4,18330.4
2010-04-27 14:50:00,1300.4,1910.0,637.0,1168.9,1090.3,2378.8,996.4,320.1,6301.1,503.8,1733.8,18340.600000000002
2010-04-27 14:55:00,1303.6,1889.5,645.1,1165.2,1081.4,2383.4,997.3,324.2,6308.5,496.1,1703.6,18297.899999999998
2010-04-27 15:00:00,1300.6,1907.2,644.4,1162.8,1087.4,2375.8,995.7,305.8,6290.5,502.1,1718.1,18290.399999999998
2010-04-27 15:05:00,1279.3,1905.0,654.5,1166.7,1105.2,2359.0,1006.0,297.5,6307.9,495.2,1696.3,18272.6
2010-04-27 15:10:00,1271.4,1932.1,620.1,1167.9,1087.8,2372.9,990.6,318.1,6311.9,499.1,1722.1,18293.999999999996
2010-04-27 15:15:00,1283.6,1863.0,627.3,1167.7,1101.7,2376.9,1001.9,331.4,6315.4,502.2,1703.2,18274.3
2010-04-27 15:20:00,1299.6,1870.0,622.7,1161.3,1075.3,2378.1,997.5,337.2,6319.3,496.9,1701.0,18258.9
2010-04-27 15:25:00,1293.5,1852.5,641.6,1161.5,1074.8,2369.3,999.4,338.8,6301.7,499.7,1698.2,18231.000000000004
2010-04-27 15:30:00,1296.5,1879.8,640.5,1164.2,1083.3,2379.0,999.6,327.6,6314.5,496.2,1696.7,18277.9
2010-04-27 15:35:00,1280.3,1907.5,646.6,1162.2,1086.1,2375.6,990.7,315.8,6282.1,508.9,1717.6,18273.399999999998
2010-04-27 15:40:00,1275.8,1882.4,634.8,1152.0,1092.7,2381.9,1011.9,327.2,6326.0,502.4,1692.0,18279.100000000002
2010-04-27 15:45:00,1261.0,1861.8,635.3,1152.5,1085.1,2375.8,1004.8,316.4,6320.8,507.8,1706.0,18227.3
2010-04-27 15:50:00,1273.7,1875.6,633.5,1150.5,1080.8,2364.9,1012.5,323.9,6321.5,516.3,1723.4,18276.600000000002
2010-04-27 15:55:00,1288.5,1867.5,631.1,1155.2,1100.0,2385.1,999.4,340.6,6337.3,511.1,1710.5,18326.3
2010-04-27 16:00:00,1292.2,1912.3,631.2,1159.2,1080.2,2378.9,1007.1,327.2,6326.8,502.0,1685.7,18302.8
2010-04-27 16:05:00,1275.7,1894.4,638.0,1153.8,1079.1,2394.4,1010.0,315.7,6322.0,509.0,1714.0,18306.1
2010-04-27 16:10:00,1277.4,1885.5,636.5,1160.2,1075.0,2382.6,1023.5,324.0,6329.6,509.6,1712.1,18316.0
2010-04-27 16:15:00,1296.8,1857.9,643.3,1152.9,1078.8,2389.5,1015.1,327.2,6310.3,502.5,1694.0,18268.3
2010-04-27 16:20:00,1281.6,1895.5,633.2,1144.5,1062.3,2427.3,1007.0,336.7,6306.5,520.5,1734.1,18349.199999999997
2010-04-27 16:25:00,1287.7,1899.7,628.5,1151.3,1101.7,2399.6,1011.8,321.1,6364.3,513.1,1704.6,18383.399999999998
2010-04-27 16:30:00,1295.0,1904.0,613.8,1155.6,1085.0,2399.1,1002.5,333.1,6356.9,521.1,1704.0,18370.1
2010-04-27 16:35:00,1297.3,1888.6,645.0,1152.7,1090.8,2392.4,1010.0,320.1,6321.0,507.0,1690.2,18315.1
2010-04-27 16:40:00,1298.1,1887.6,638.3,1154.0,1091.3,2378.5,1015.7,328.2,6314.4,512.7,1702.8,18321.6
2010-04-27 16:45:00,1283.8,1864.1,659.5,1144.1,1089.8,2365.8,1021.0,315.7,6317.0,509.0,1715.4,18285.2
2010-04-27 16:50:00,1302.6,1906.5,636.8,1148.6,1072.2,2385.5,1018.6,327.0,6342.1,517.1,1686.5,18343.5
2010-04-27 16:55:00,1295.6,1900.0,643.4,1152.1,1085.1,2393.6,1027.0,317.1,6358.5,511.9,1666.0,18350.3
2010-04-27 17:00:00,1307.2,1896.8,636.4,1161.1,1082.4,2392.8,1015.3,337.6,6307.9,518.0,1684.9,18340.4
2010-04-27 17:05:00,1305.1,1869.8,640.6,1148.6,1100.6,2395.8,1026.6,311.5,6314.8,512.5,1685.2,18311.1
2010-04-27 17:10:00,1298.0,1902.8,660.7,1147.9,1087.6,2368.2,1025.5,315.7,6293.2,518.4,1692.7,18310.700000000004
2010-04-27 17:15:00,1300.0,1897.9,642.7,1145.8,1065.7,2380.5,1022.5,319.8,6300.3,522.7,1684.1,18282.0
2010-04-27 17:20:00,1320.9,1882.8,648.8,1145.1,1080.9,2390.8,1024.0,321.8,6271.8,516.9,1675.2,18279.0
2010-04-27 17:25:00,1325.6,1927.0,635.7,1142.6,1069.2,2404.6,1022.3,337.2,6289.6,518.4,1671.7,18343.9
2010-04-27 17:30:00,1321.6,1908.6,639.2,1141.9,1076.1,2394.0,1028.0,339.4,6256.1,514.4,1681.9,18301.2
2010-04-27 17:35:00,1312.3,1905.0,630.3,1147.6,1101.3,2406.0,1029.3,328.7,6287.3,533.2,1705.5,18386.5
2010-04-27 17:40:00,1324.0,1903.2,638.8,1141.3,1082.2,2407.0,1033.5,331.1,6254.2,519.3,1678.8,18313.399999999998
2010-04-27 17:45:00,1324.4,1900.8,655.8,1146.6,1080.0,2382.8,1037.8,327.5,6232.2,516.0,1672.9,18276.800000000003
2010-04-27 17:50:00,1317.1,1866.2,645.0,1146.2,1089.5,2384.6,1034.8,321.1,6248.9,520.7,1669.9,18244.0
2010-04-27 17:55:00,1326.9,1864.9,639.0,1142.2,1085.9,2423.7,1039.4,332.8,6238.8,522.2,1678.0,18293.8
2010-04-27 18:00:00,1316.8,1868.2,666.7,1143.6,1119.3,2425.0,1039.2,324.2,6232.9,519.8,1671.2,18326.9
2010-04-27 18:05:00,1317.5,1894.4,665.0,1138.3,1087.0,2422.1,1032.5,334.6,6172.6,509.2,1667.8,18241.0
2010-04-27 18:10:00,1321.4,1847.8,641.1,1133.1,1098.7,2412.5,1049.9,338.6,6067.1,520.1,1659.7,18090.0
2010-04-27 18:15:00,1308.9,1852.2,629.4,1131.2,1104.4,2424.2,1036.8,322.1,6110.7,520.9,1672.0,18112.800000000003
2010-04-27 18:20:00,1317.7,1861.3,643.0,1133.2,1092.0,2421.9,1037.5,341.0,6072.4,527.0,1682.4,18129.4
2010-04-27 18:25:00,1301.8,1836.0,630.5,1130.2,1090.3,2427.3,1034.3,343.1,6057.5,523.5,1649.7,18024.2
2010-04-27 18:30:00,1311.3,1829.6,640.9,1132.4,1097.3,2410.5,1042.5,346.8,6021.0,505.2,1651.4,17988.9
2010-04-27 18:35:00,1304.5,1849.6,632.2,1121.0,1084.7,2412.2,1046.6,350.7,6049.7,519.9,1665.6,18036.7
2010-04-27 18:40:00,1306.0,1888.1,638.1,1122.7,1116.9,2412.3,1034.3,342.2,5996.8,506.8,1644.5,18008.7
2010-04-27 18:45:00,1313.0,1833.4,654.6,1121.4,1093.1,2388.4,1037.8,338.2,5997.0,514.0,1650.1,17941.0
2010-04-27 18:50:00,1293.7,1869.0,632.1,1121.8,1099.4,2410.2,1041.2,340.2,5997.2,511.3,1664.7,17980.8
2010-04-27 18:55:00,1294.0,1853.2,621.9,1124.4,1089.4,2429.3,1059.4,366.1,6017.9,522.7,1661.0,18039.300000000003
2010-04-27 19:00:00,1296.7,1876.2,633.3,1119.1,1096.5,2409.6,1048.3,362.5,6020.1,511.1,1659.4,18032.800000000003
2010-04-27 19:05:00,1307.0,1877.1,640.2,1129.2,1094.6,2420.2,1053.1,353.2,5979.8,523.5,1673.7,18051.6
2010-04-27 19:10:00,1287.7,1853.1,634.3,1130.7,1116.0,2419.9,1056.8,347.2,5987.6,519.7,1663.5,18016.5
2010-04-27 19:15:00,1305.9,1881.6,644.2,1131.5,1117.1,2422.2,1068.3,336.1,5990.5,524.7,1657.9,18080.0
2010-04-27 19:20:00,1310.8,1843.9,626.7,1135.3,1103.6,2458.4,1067.6,369.0,5975.2,525.0,1665.3,18080.8
2010-04-27 19:25:00,1319.6,1859.9,651.2,1145.0,1100.6,2465.0,1077.7,367.8,5980.7,522.3,1679.6,18169.399999999998
2010-04-27 19:30:00,1318.6,1840.4,637.5,1140.0,1113.7,2460.5,1070.4,366.0,5986.0,521.6,1684.6,18139.3
2010-04-27 19:35:00,1327.0,1895.6,637.0,1134.6,1108.3,2458.4,1070.4,371.9,6004.9,523.8,1690.5,18222.4
2010-04-27 19:40:00,1324.3,1916.2,651.5,1141.2,1150.8,2498.0,1070.6,362.7,6013.6,520.0,1660.6,18309.5
2010-04-27 19:45:00,1328.7,1883.2,656.1,1145.9,1158.0,2515.7,1087.7,357.7,5987.3,509.8,1665.0,18295.1
2010-04-27 19:50:00,1326.5,1880.7,657.9,1154.6,1134.4,2537.6,1079.2,376.5,6008.2,527.7,1709.3,18392.6
2010-04-27 19:55:00,1339.4,1893.1,661.3,1157.6,1150.2,2563.0,1090.6,376.8,6031.9,529.2,1690.5,18483.6
2010-04-27 20:00:00,1343.5,1911.3,668.8,1167.4,1155.1,2584.0,1098.9,383.1,6031.6,524.5,1716.3,18584.5
2010-04-27 20:05:00,1363.5,1910.8,666.5,1172.2,1171.5,2614.2,1104.0,395.8,6077.7,521.1,1723.4,18720.7
2010-04-27 20:10:00,1357.5,1928.5,694.8,1189.0,1203.2,2629.0,1107.2,375.3,6068.2,520.2,1712.3,18785.2
2010-04-27 20:15:00,1383.5,1941.6,692.1,1177.0,1213.3,2652.0,1104.0,387.2,6092.2,527.2,1713.6,18883.7
2010-04-27 20:20:00,1377.5,1994.6,697.4,1194.5,1214.5,2651.4,1111.2,384.1,6111.7,518.8,1733.7,18989.4
2010-04-27 20:25:00,1383.8,1998.6,693.3,1207.8,1205.4,2649.6,1107.2,396.3,6115.7,515.7,1736.2,19009.600000000002
2010-04-27 20:30:00,1382.2,2018.4,675.5,1206.1,1187.8,2652.2,1103.6,412.9,6123.2,516.7,1759.1,19037.7
2010-04-27 20:35:00,1382.5,2023.1,693.3,1223.6,1208.6,2644.8,1110.2,394.5,6119.8,518.9,1761.9,19081.200000000004
2010-04-27 20:40:00,1361.0,2006.4,693.3,1230.0,1216.4,2632.7,1107.0,373.5,6121.0,512.5,1780.3,19034.1
2010-04-27 20:45:00,1382.2,1954.3,681.7,1222.9,1213.3,2637.1,1098.3,381.4,6064.5,514.8,1793.9,18944.4
2010-04-27 20:50:00,1379.4,1944.1,681.3,1227.7,1190.0,2643.3,1085.6,386.8,6043.1,519.2,1795.9,18896.400000000005
2010-04-27 20:55:00,1370.2,1953.8,671.1,1225.0,1194.1,2615.3,1087.3,385.3,6026.5,521.6,1812.3,18862.499999999996
2010-04-27 21:00:00,1355.7,1979.1,688.1,1212.9,1193.8,2622.1,1077.6,384.8,6048.6,517.0,1816.8,18896.499999999996
2010-04-27 21:05:00,1318.4,1954.4,676.2,1211.7,1171.0,2592.1,1063.5,375.5,6046.2,527.6,1813.7,18750.3
2010-04-27 21:10:00,1345.7,1952.3,685.6,1207.0,1162.9,2585.2,1062.0,365.7,5964.6,506.6,1797.5,18635.100000000002
2010-04-27 21:15:00,1356.9,1961.6,685.5,1199.8,1166.7,2567.3,1052.2,376.1,5952.4,503.6,1777.2,18599.3
2010-04-27 21:20:00,1317.9,1939.0,687.3,1193.0,1177.6,2570.8,1037.7,369.4,5935.4,515.7,1787.0,18530.8
2010-04-27 21:25:00,1331.8,1943.9,666.7,1195.1,1139.7,2540.7,1050.6,378.4,5922.8,514.0,1773.3,18457.0
2010-04-27 21:30:00,1314.4,1934.8,680.1,1186.3,1180.8,2536.1,1041.3,350.6,5895.3,496.5,1758.3,18374.5
2010-04-27 21:35:00,1317.9,1918.3,661.5,1174.1,1134.6,2532.0,1037.0,371.9,5844.6,493.6,1749.8,18235.3
2010-04-27 21:40:00,1320.5,1908.1,660.4,1167.5,1136.0,2509.6,1032.7,365.0,5852.1,492.6,1751.7,18196.2
2010-04-27 21:45:00,1292.6,1854.6,655.6,1163.0,1144.2,2478.6,1012.5,348.3,5833.4,494.8,1738.2,18015.8
2010-04-27 21:50:00,1271.7,1864.6,668.2,1146.9,1149.0,2463.9,1007.3,338.5,5783.8,496.5,1720.8,17911.2
2010-04-27 21:55:00,1267.7,1821.3,647.7,1140.3,1125.5,2441.7,1001.0,356.6,5760.5,491.4,1734.1,17787.8
2010-04-27 22:00:00,1266.3,1820.8,629.3,1142.8,1115.0,2431.7,1001.4,355.2,5746.2,485.9,1729.2,17723.8
2010-04-27 22:05:00,1227.6,1843.3,634.2,1123.1,1105.7,2395.3,963.0,336.1,5730.2,472.2,1717.7,17548.4
2010-04-27 22:10:00,1227.0,1848.2,646.4,1110.6,1088.8,2363.6,952.0,313.8,5693.2,484.9,1690.1,17418.6
2010-04-27 22:15:00,1227.1,1817.0,637.1,1104.2,1093.2,2341.5,945.6,320.2,5649.1,481.0,1667.1,17283.1
2010-04-27 22:20:00,1208.7,1747.9,610.0,1087.2,1071.4,2340.1,935.9,338.5,5635.4,497.8,1686.0,17158.9
2010-04-27 22:25:00,1179.2,1770.7,624.6,1072.7,1037.5,2307.3,926.7,324.0,5585.0,502.0,1683.3,17013.0
2010-04-27 22:30:00,1178.8,1782.5,622.0,1069.2,1053.2,2279.5,913.0,320.9,5561.2,487.1,1647.1,16914.5
2010-04-27 22:35:00,1177.2,1770.6,608.5,1057.5,1029.0,2256.6,900.5,330.7,5523.5,488.4,1637.0,16779.5
2010-04-27 22:40:00,1159.7,1743.7,600.8,1046.5,1035.8,2224.6,888.9,323.3,5518.0,487.3,1632.8,16661.399999999998
2010-04-27 22:45:00,1144.3,1734.0,598.6,1032.5,1016.6,2211.2,890.7,326.1,5443.5,477.1,1596.7,16471.3
2010-04-27 22:50:00,1138.4,1657.9,599.0,1034.7,997.5,2193.4,884.5,317.3,5424.4,478.6,1603.2,16328.900000000001
2010-04-27 22:55:00,1113.5,1649.0,591.7,1020.0,1005.9,2157.5,874.0,304.0,5379.3,479.2,1595.4,16169.499999999998
2010-04-27 23:00:00,1117.1,1660.4,582.6,1020.1,991.9,2155.1,868.2,318.4,5372.2,489.9,1598.1,16174.0
2010-04-27 23:05:00,1097.2,1655.3,577.3,1008.6,977.9,2111.8,863.5,312.1,5300.1,466.8,1568.6,15939.2
2010-04-27 23:10:00,1094.3,1656.0,566.6,1003.5,957.0,2081.0,824.5,306.3,5264.9,470.5,1555.6,15780.2
2010-04-27 23:15:00,1079.0,1610.3,565.0,994.3,956.3,2067.9,823.2,290.3,5204.3,462.8,1542.7,15596.099999999999
2010-04-27 23:20:00,1070.7,1604.6,567.7,985.9,940.3,2046.7,826.7,293.0,5156.9,470.7,1550.7,15513.9
